id,name,facility_type,street,city,state,zip,county,latitude,longitude,accepts_septage,accepts_grease_trap,accepts_portable_toilet,pricing_notes,phone,email,website,frs_id,npdes_id,state_permit_id,first_seen_at,last_seen_at
b8773ff4-86ee-45ef-a750-8dfe2bc84547,HAYNESWORTH HOUSTON NOVUS WOOD GROUP,composting_facility,5900 HAYNESWORTH LN,HOUSTON,TX,77034-4029,HARRIS,29.6203,-95.18723,Unknown,Unknown,Unknown,,,,,110070367368,TXR05BQ63,100095,2026-06-13 02:12:24.963664+00:00,2026-06-13 02:19:52.391210+00:00
b8aa3ce0-d775-4879-9b5f-a6883b65f253,Hertford County Transfer Station,transfer_station,227 Mount Moriah Road,Winton,NC,27986,Hertford,36.39071,-76.97363,Unknown,Unknown,Unknown,,(252) 642-3170,,,,,4602T-TRANSFER-1995,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
b8e3a14d-e7ea-48af-be34-35d6db104f9c,Hwy 16 Septic Tank Service,private_regional_septage_facility,1464 Kelly Court,Conover,NC,,Catawba,35.78127048137,-81.209053428549,Yes,Unknown,Unknown,,,,,,,NCS-00926,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
b9111c35-919e-4cfb-b76f-ef48a6c718b2,Southern Magnolia Farm WWTF,private_regional_septage_facility,,,NC,,Craven,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0042030%22%7D,,,WQ0042030,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
b93ae045-2ddb-4884-b7c2-a9ed4629cd0d,Alpek Polyester - Cape Fear Manufacturing Facility SDU,land_application_site,,,NC,,Brunswick,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0018087%22%7D,,,WQ0018087,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
b9589122-278f-4668-806d-ade00c352742,North Chatham Volunteer Fire Department Station 16,private_regional_septage_facility,,,NC,,Chatham,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0021204%22%7D,,,WQ0021204,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
b95f1039-5a24-4357-956f-d0e92fdde469,RJ Reynolds WaterHub,potw_receiving_station,,,NC,,Forsyth,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0044664%22%7D,,,WQ0044664,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
b9aec5d9-6595-45e1-8b69-da1cbe81c652,Parks Septic Tank Cleaning Service,private_regional_septage_facility,1161-B Parkstown Road,La Grange,NC,,Wayne,35.378014373998,-77.82400431536,Yes,Yes,Unknown,,(919) 778-0264,,,,,NCS-00393,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
b9aec84e-dc94-40ba-a466-ef407e9b6ec4,"Viridian Dewatering Facilities, LLC",private_regional_septage_facility,PO Box 8,Teachery,NC,,Sampson,,,Yes,Unknown,Unknown,,,,,,,NCS-01193,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
b9b5b4d4-cc5f-4ec8-a09c-5d52f44e4707,Doby's Plumbing & Repair,private_regional_septage_facility,PO Box 868,West Jefferson,NC,,Ashe,,,Yes,Unknown,Unknown,,(336) 846-3629,,,,,NCS-01285,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
b9cb5642-07d4-4eab-a0c3-8cdb8f210d35,New Bern Yard Waste Facility,composting_facility,1803 Country Club Road,New Bern,NC,28560,Craven,35.098373,-77.056363,Unknown,Unknown,Unknown,,(252) 639-7521,,,,,2506-COMPOST-1991,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
ba2e26b2-7929-422e-8a79-4a531d2fd346,A Arrow Septic Tank Service,private_regional_septage_facility,311 Davis Creek Road,Candler,NC,,Buncombe,,,Yes,Unknown,Yes,,,,,,,NCS-00712,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
ba427edc-ce6b-4d14-834c-f581d1786174,GUADALUPE COUNTY SEGUIN COLLECTION STATION,transfer_station,1185 FM 467,SEGUIN,TX,78155,GUADALUPE,29.53139,-97.978472,Unknown,Unknown,Unknown,,,,,,,120151,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
ba88d2a5-30fc-49f5-98eb-618198ff8b26,Rogers Septic Tank Service,private_regional_septage_facility,PO Box 7032,Greenville,NC,,Pitt,,,Yes,Unknown,Unknown,,(252) 758-5164,,,,,NCS-00261,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
babc6795-2d85-4d66-91eb-b260581dc70a,Stevens Septic Tank & Pump Service,private_regional_septage_facility,PO Box 385,Wingate,NC,,Union,,,Yes,Unknown,Yes,,(740) 776-9598,,,,,NCS-00939,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bac72203-3818-4f7a-be45-abe49ab7303d,Red Carpet Services Inc,private_regional_septage_facility,PO Box 281,Locust,NC,,Cabarrus,,,Unknown,Unknown,Unknown,,(704) 668-2179,,,,,NCS-01746,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bad6f949-b8a7-4234-ba8f-84bf598db1a5,We Pump It,private_regional_septage_facility,3845 McLaurin Rd.,Bear Creek,NC,,Chatham,35.65602084258,-79.378248873265,Unknown,Unknown,Yes,,(919) 545-1139,,,,,NCS-01036,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bb168b89-0901-4d83-96fc-8fc216f55a10,CGO Grease Services LLC,private_regional_septage_facility,3520 Key St,Hamptonville,NC,,Forsyth,36.111193343004,-80.771544151161,Yes,Yes,Unknown,,(336) 341-0982,,,,,NCS-01695,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bb1c92ca-d7d2-4563-9bf6-6c3388b3cdc7,CITY OF WACO TRANSFER STATION,transfer_station,6171 S UNIVERSITY PARKS DRIVE,WACO,TX,76706,McLennan,31.494972,-97.081858,Unknown,Unknown,Unknown,,,,,110071709198,TXR05GU80,40338,2026-06-13 02:10:47.633927+00:00,2026-06-13 02:19:52.391210+00:00
bb599762-8556-409d-a457-a619d3409ac7,JASPER CO PRECINCT 1 CCS,transfer_station,146 COUNTY ROAD 032 W,JASPER,TX,75951,JASPER,30.992554,-94.150663,Unknown,Unknown,Unknown,,,,,,,120110,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
bb947747-67f4-4b23-8e88-00ff1aeae425,IMC WASTE DISPOSAL,private_regional_septage_facility,1908 WAURIKA FWY,WICHITA FALLS,TX,76305,WICHITA,33.89,-98.44233,Unknown,Unknown,Unknown,,,,,,,2229A,2026-06-13 02:19:41.329224+00:00,2026-06-13 02:19:41.329224+00:00
bb9b3256-c785-4ab2-a697-fc063951daae,TRI-STATE RECYCLING TEXLINE TRANSFER,transfer_station,,,,,DALLAM,36.380442,-103.028806,Unknown,Unknown,Unknown,,,,,,,40271,2026-06-13 02:19:41.329224+00:00,2026-06-13 02:19:41.329224+00:00
bbbc9b04-5107-4a5f-a956-1de181608767,SWEET PEET AUSTIN,composting_facility,15304 DEXLER DR LOT B,AUSTIN,TX,78734,TRAVIS,30.381712,-97.939233,Unknown,Unknown,Unknown,,,,,,,100623,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
bbc1f33c-3763-4674-a7ff-2b283b567e04,Mobile Thrones,private_regional_septage_facility,1137 Ivy Lane,Raleigh,NC,,Wake,35.853679485358,-78.621480674251,Unknown,Unknown,Yes,,423.-67.2137,,,,,NCS-01886,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bbc2b248-b80c-4c08-a8d3-60e04b0223fc,Union County Large Type 1 Compost Unit,composting_facility,2125 Austin Chaney Road,Wingate,NC,28174,Union,,,Unknown,Unknown,Unknown,,(704) 989-1949,,,,,9015-COMPOST-2020,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bbc637cb-d314-4835-9fc5-926b6c4e08ee,Fontana Ventures LLC dba Fontana Village Resort,private_regional_septage_facility,PO Box 68,Fontana Dam,NC,,Graham,,,Unknown,Unknown,Unknown,,(828) 498-2119,,,,,NCS-01546,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bbc9119a-201a-42c6-b9ed-877d4ae6dfa6,Apex Mini Storage WWTF,private_regional_septage_facility,,,NC,,Wake,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0034341%22%7D,,,WQ0034341,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bc194972-e799-4ae0-a9e3-867c5b693ac5,Riverview Farm WWTP,private_regional_septage_facility,,,NC,,Iredell,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0046288%22%7D,,,WQ0046288,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bc3c5dc5-3faa-4284-840b-23e45d9ed6e6,Novozymes - Franklinton WWTP,potw_receiving_station,,,NC,,Franklin,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0046265%22%7D,,,WQ0046265,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bc4012b7-6617-4f7c-ab91-9d1f90e71b34,Mountaintop Golf & Lake Club WWTP,potw_receiving_station,,,NC,,Jackson,36.211825950847,-81.886964391282,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0028693%22%7D,,,WQ0028693,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bc40875d-f388-442f-9c34-152655902573,US MCAS Cherry Point Class B Residuals Program,land_application_site,,,NC,,Craven,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0001489%22%7D,,,WQ0001489,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bc8064c0-de03-475e-9bf5-f74e122f268e,Portable Restrooms Of The Carolinas,private_regional_septage_facility,212 Bulb Avenue,Gastonia,NC,,Wake,35.290022584318,-81.18678314546,Unknown,Unknown,Yes,,(803) 386-7329,,,,,NCS-01149,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bc839103-f1d9-4ef8-8d87-2d8bc3ffd50f,Bares Backhoe & Septic,private_regional_septage_facility,2020 Haystack Road,Mt. Airy,NC,,Surry,36.45845995595,-80.756371985099,Unknown,Unknown,Unknown,,(336) 401-7195,,,,,NCS-01604,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bc8d734f-beea-4bbc-a1be-3f7a1c349c3d,212 Nuway Packing Drive Class B Residuals Program,land_application_site,,,NC,,Rutherford,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0002496%22%7D,,,WQ0002496,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bc911d5b-5967-4419-b285-c51e28ebad7e,Garners Septic Tanks,private_regional_septage_facility,8434 Turnpike Rd,Raeford,NC,,Hoke,34.976216491648,-79.359420218388,Yes,Yes,Unknown,,(910) 904-0609,,,,,NCS-01326,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bca9e357-0ce5-45a6-adcd-23c86461c36d,MP Pumping LLC,private_regional_septage_facility,P.O. Box 6382,High Point,NC,,Guilford,,,Yes,Yes,Unknown,,(336) 906-4883,,,,,NCS-01369,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bcb61cbb-3322-4401-8d06-ab1e89fec1ca,GALVESTON RNG FACILITY,anaerobic_digester,3925 AVENUE A,ALTA LOMA,TX,77510,GALVESTON,29.379045,-95.055945,Unknown,Unknown,Unknown,,,,,,,48045,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
bcc521f1-4d85-4733-9738-4792d2c04130,PINE VALLEY LN,transfer_station,,,,,SAN JACINTO,,,Unknown,Unknown,Unknown,,,,,,,110027,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
bcda25fb-b7c5-45dd-8efd-1707e2659768,CITY OF SUNDOWN LANDFILL,transfer_station,,,,,HOCKLEY,33.42,-102.5,Unknown,Unknown,Unknown,,,,,,,1733,2026-06-13 02:19:41.329224+00:00,2026-06-13 02:19:41.329224+00:00
bcf771b6-4830-4641-a8c5-93ccf9da419f,Beacons Reach WWTP,potw_receiving_station,,,NC,,Carteret,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0013676%22%7D,,,WQ0013676,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bcfc3571-ab01-46aa-9117-17cabf06cefb,FM 1887 RD - BACK DOOR GARBAGE SERVICE,transfer_station,13137 FM 1887 RD,HEMPSTEAD,TX,77445,WALLER,29.947594,-96.048567,Unknown,Unknown,Unknown,,,,,,,110016,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
bd079aad-e847-41fb-b822-6c356691efb4,Bear Pen Village WWTP,private_regional_septage_facility,,,NC,,Watauga,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0015515%22%7D,,,WQ0015515,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bd388e43-9a85-4914-ac99-f97b9d8d0795,Sterling Farms WWTP,private_regional_septage_facility,,,NC,,Onslow,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0029475%22%7D,,,WQ0029475,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bd47aaae-c89c-4f64-b138-d873e91c343e,Hardin Rentals,private_regional_septage_facility,365 Oak St. Ext,Forest City,NC,,Rutherford,35.331374798651,-81.899862640735,Unknown,Unknown,Yes,,(828) 286-7871,,,,,NCS-01343,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bd67cd4d-c466-45da-8256-024aa27d8442,Parcel No. 19556 Eagle Dr. SFR,private_regional_septage_facility,,,NC,,Chatham,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0022429%22%7D,,,WQ0022429,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bd7e3b7b-aeb8-4fcd-b86f-fa7873538647,"Stanley Environmental Solutions, Inc.",private_regional_septage_facility,PO Box 184,Stanley,NC,,Gaston,,,Yes,Yes,Unknown,,,,,,,NCS-01132,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bdba4575-8b88-4a18-b920-216617a6e54a,Wayne-Sanderson Farms - Kinston WWTP,private_regional_septage_facility,,,NC,,Lenoir,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0034380%22%7D,,,WQ0034380,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bdcf234f-95c9-429d-8b58-010f776f52d4,Carolina Moon Outhouses,private_regional_septage_facility,PO Box 295,Watha,NC,,Pender,,,Unknown,Unknown,Yes,,(910) 612-4383,,,,,NCS-01708,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bde5ef53-cd11-49af-8f5d-acf93e5baef2,SC Septic,private_regional_septage_facility,2333 Stanford Road,Greer,NC,,Polk,35.020255806277,-82.29896124726,Unknown,Unknown,Unknown,,864.-39.5539,,,,,NCS-01560,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
be24f61e-a287-4580-b4b3-57a9f20b7223,Charles Hughes Construction,private_regional_septage_facility,4675 Ben Dail Road,La Grange,NC,,Lenoir,35.334999844591,-77.699070759721,Unknown,Unknown,Unknown,,(252) 566-5040,,,,,NCS-01646,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
be33c086-1cfb-47e9-bee9-618a140e3fc6,Triple T Pumping,private_regional_septage_facility,1372 NC Hwy 194 N,Boone,NC,,Watauga,36.235369974995,-81.657265356684,Yes,Yes,Yes,,(828) 262-5745,,,,,NCS-00305,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
be447d1f-bff9-4b49-a424-4c54be7d1a26,G & G Pumping LLC,private_regional_septage_facility,104 Alphin Rd,Richlands,NC,,Onslow,34.965864539046,-77.669287179292,Yes,Yes,Unknown,,(910) 915-9322,,,,,NCS-01572,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
be6fa9d8-0100-4c9b-9384-0fbf0da62f36,"A+ Ready Restrooms & Septic, Inc.",private_regional_septage_facility,PO Box 2504,Kernersville,NC,,Forsyth,,,Yes,Unknown,Yes,,(336) 399-2617,,,,,NCS-01045,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
be8c06fc-836d-422f-b81b-a476997e2ab9,Chatham Park - Freedom Parkway Extension & Russet Run Roadway,potw_receiving_station,,,NC,,Chatham,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0038215%22%7D,,,WQ0038215,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bef338b3-0a6e-40d8-ae78-5db8083e45a5,Howlett's Septic Tank Cleaning Service,private_regional_septage_facility,4225 Riverneck Road,Columbia,NC,,Tyrell,35.945744690517,-76.309954884721,Yes,Yes,Yes,,(252) 796-2000,,,,,NCS-00721,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bf226bdf-b38a-4b7d-8ade-607eee3dda0b,LIVING EARTH FLOWER MOUND,composting_facility,3901 HAYNES RD,ROANOKE,TX,76262-6533,DENTON,33.042465,-97.19317,Unknown,Unknown,Unknown,,,,,110071158480,TXR05FF40,100520,2026-06-13 02:13:19.417606+00:00,2026-06-13 02:19:52.391210+00:00
bf2a1848-61f5-4d6b-a497-84ef580e3d58,EC ENTERPRISES,private_regional_septage_facility,21090 FM 1303,ELMENDORF,TX,78112,BEXAR,29.213888,-98.345,Unknown,Unknown,Unknown,,,,,,,2409,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
bf3c64cc-e038-4565-b67c-c94868dfd94b,Patriot Place MHC WWTF,private_regional_septage_facility,,,NC,,Onslow,,,,,,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0002056%22%7D,,,WQ0002056,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bf4d5afb-ff90-46e6-b7f9-d5dab28c6bf9,Creech's Septic & Grease Trap Cleaning,private_regional_septage_facility,P.O. Box 460,Lucama,NC,,Wilson,,,Yes,Yes,Unknown,,(252) 239-0016,,,,,NCS-00077,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bf607bfb-93d9-4cac-9fc7-91e200902463,Chavis Pumping Service,private_regional_septage_facility,3618 Hamlet Chapel Rd,Pittsboro,NC,,Chatham,35.820008263571,-79.166496427627,Yes,Unknown,Unknown,,(919) 218-0877,,,,,NCS-01314,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bf65312b-bf2f-4052-9546-a6b0984676c5,Town of Murfreesboro WWTF,private_regional_septage_facility,,,NC,,Hertford,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0006785%22%7D,,,WQ0006785,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bf866dc4-d30b-477d-99ea-eb7bafa8a15b,Alamac Knit Fabrics RLAP,land_application_site,,,NC,,Bladen,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0004227%22%7D,,,WQ0004227,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bf968aa3-04df-462f-8616-0316b1bd718c,Granville Septic Service,private_regional_septage_facility,2320 Wilkins Farm Road,Oxford,NC,,Granville,,,Yes,Yes,Yes,,(919) 691-2434,,,,,NCS-01245,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bfa291fd-c8f0-4d26-9da6-5aacf5d50325,Town of Colerain WWTF,private_regional_septage_facility,,,NC,,Bertie,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0011119%22%7D,,,WQ0011119,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bfcff7c3-6cf3-4fce-8d64-fecaeaecec44,"Sea Gate Association, Inc. DBA Sea Gate Marina",private_regional_septage_facility,729 Sea Gate Drive,Newport,NC,,Carteret,34.850263237271,-76.691754269093,Unknown,Unknown,Unknown,,(252) 728-4126,,,,,NCS-01012,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
bfd72d50-76cc-4f18-b8bc-dac45b7a4228,The Cooke Boys Septic Services,private_regional_septage_facility,981 Airport Road,Rockingham,NC,,Richmond,34.87660034451,-79.74304328337,Yes,Unknown,Unknown,,(910) 417-7500,,,,,NCS-01704,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
bfdbf9f2-69ec-4513-9639-310e1ba03423,High Country Resort Holdings WWTP,private_regional_septage_facility,,,NC,,Watauga,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0012694%22%7D,,,WQ0012694,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
bfffc68e-4b06-4e71-824c-ffc8cdf418d1,KOENIG STREET TRANSFER STATION,transfer_station,10013 KOENIG ST,HOUSTON,TX,77034-4020,Harris,29.62182,-95.19598,Unknown,Unknown,Unknown,,,,,110070375987,TXR05AH32,1483A,2026-06-13 02:13:06.605683+00:00,2026-06-13 02:19:52.391210+00:00
c0251418-cf47-471a-81d2-f49597504cc0,Enviro Sol,private_regional_septage_facility,3336 Sunset Rd,Charlotte,NC,,Mecklenburg,35.307427281571,-80.872192714092,Unknown,Yes,Unknown,,(704) 777-6199,,,,,NCS-01187,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
c0408588-acaa-474d-a092-384c2c121888,Metcalf Services LLC,private_regional_septage_facility,51 Cove Mountain Road,Burnsville,NC,,Yancey,35.876334804876,-82.424676273623,Yes,Unknown,Unknown,,(828) 284-8320,,,,,NCS-01599,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
c07075e8-a232-46ff-841c-524cb6242ffe,"S & S Coastal Rental Company, INC.",private_regional_septage_facility,244 Cedar Stretch Rd,Hertford,NC,,Perquimans,36.190920919136,-76.497735693211,Unknown,Unknown,Unknown,,(252)333-0083,,,,,NCS-01779,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
c08571d1-bad0-4818-bcb9-644bf412d74f,City of Statesville Class A Residuals Composting Program,land_application_site,,,NC,,Iredell,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0006245%22%7D,,,WQ0006245,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
c092caa8-f1a3-44be-8c5e-87985c26867e,Carolina Septic Inc.,private_regional_septage_facility,330 Pineview Dr,Kernersville,NC,,Forsyth,36.112887412961,-80.075296450384,Yes,Yes,Unknown,,(336) 993-5633,,,,,NCS-01093,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
c0c6f35f-fb89-42c9-a5c7-99643dcc8b75,AUSTIN LANDSCAPE SUPPLY,composting_facility,5317 S INTERSTATE 35,GEORGETOWN,TX,78626-7577,Williamson,30.59058,-97.69121,Unknown,Unknown,Unknown,,,,,110033411001,TXR05CF17,100428,2026-06-13 02:09:55.042677+00:00,2026-06-13 02:19:52.391210+00:00
c0e7a05d-b550-40ba-a77b-f8a978ae33eb,Dump and Pump Septic,private_regional_septage_facility,515 S New Hope Rd Suite 105,Raleigh,NC,,Wake,,,Yes,Yes,Unknown,,(919) 694-8087,,,,,NCS-01764,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
c0f6c763-49a8-4928-8f93-3557cfcd6304,Tobermory Well WWTF,private_regional_septage_facility,,,NC,,Bladen,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0033325%22%7D,,,WQ0033325,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
c0f7339c-99ad-4f88-8ca4-7b556c419bf8,Premier Septic Pros,private_regional_septage_facility,854 Georgia Oak Lane,Landis,NC,,Rowan,35.551071705152,-80.596498545276,Unknown,Unknown,Unknown,,413.-43.8481,,,,,NCS-01884,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
c0f7df66-6ddc-47e3-927c-099fb4c49e7a,SPRINT RECYCLING CENTER - PORT ARTHUR,transfer_station,1000 S BUSINESS PARK,PORT ARTHUR,TX,77640,JEFFERSON,29.924353,-94.030841,Unknown,Unknown,Unknown,,,,,,,40225,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
